volume_tests,company_id,company_type,time,date,month,year,day,is_weekend,season,avg_pesq_score,quality_too_poor,number_busy,temporarily_unable_test,outage_hrs,number_test_types,numbers_tested,followup_tests,min_commit
2107,17,Enterprise,2018-08-28,28,8,2018,Tues,0,Autumn,3.882042,0,0,0,432,1,42,0,nan
2030,17,Enterprise,2018-08-29,29,8,2018,Wed,0,Autumn,3.87613,1,5,0,432,2,43,10,nan
2062,17,Enterprise,2018-08-30,30,8,2018,Thurs,0,Autumn,3.865261,0,31,0,432,2,43,20,nan
2016,17,Enterprise,2018-08-31,31,8,2018,Fri,0,Autumn,3.861343,1,0,11,432,1,42,0,nan
2022,17,Enterprise,2018-09-01,1,9,2018,Sat,1,Autumn,3.89947,3,0,0,432,1,42,0,nan
2016,17,Enterprise,2018-09-02,2,9,2018,Sun,1,Autumn,3.928847,0,0,0,432,1,42,0,nan
1972,17,Enterprise,2018-09-03,3,9,2018,Mon,0,Autumn,3.8843,1,0,2,432,1,42,0,nan
2015,17,Enterprise,2018-09-04,4,9,2018,Tues,0,Autumn,3.866176,2,0,0,432,1,42,0,nan
2017,17,Enterprise,2018-09-05,5,9,2018,Wed,0,Autumn,3.885035,2,0,7,432,1,42,0,nan
2032,17,Enterprise,2018-09-06,6,9,2018,Thurs,0,Autumn,3.858277,1,0,22,432,1,42,0,nan
2059,17,Enterprise,2018-09-07,7,9,2018,Fri,0,Autumn,3.867498,3,0,0,432,1,42,0,nan
2033,17,Enterprise,2018-09-08,8,9,2018,Sat,1,Autumn,3.929784,1,12,0,432,1,41,0,nan
1968,17,Enterprise,2018-09-09,9,9,2018,Sun,1,Autumn,3.947482,3,0,0,432,1,41,0,nan
2034,17,Enterprise,2018-09-10,10,9,2018,Mon,0,Autumn,3.825109,0,3,1,432,2,43,10,nan
2016,17,Enterprise,2018-09-11,11,9,2018,Tues,0,Autumn,3.856906,7,24,0,432,2,43,20,nan
2021,17,Enterprise,2018-09-12,12,9,2018,Wed,0,Autumn,3.865406,15,59,0,449.29,2,42,50,nan
2027,17,Enterprise,2018-09-13,13,9,2018,Thurs,0,Autumn,3.880556,27,3,0,447.07,2,44,10,nan
2020,17,Enterprise,2018-09-14,14,9,2018,Fri,0,Autumn,3.814948,5,0,0,432,1,42,0,nan
2016,17,Enterprise,2018-09-15,15,9,2018,Sat,1,Autumn,3.91878,0,0,0,432,1,42,0,nan
2016,17,Enterprise,2018-09-16,16,9,2018,Sun,1,Autumn,3.951097,0,0,0,432,1,42,0,nan
2016,17,Enterprise,2018-09-17,17,9,2018,Mon,0,Autumn,3.860418,14,0,0,432,1,42,0,nan
2194,17,Enterprise,2018-09-18,18,9,2018,Tues,0,Autumn,3.761736,26,25,0,409.12,2,59,178,nan
2139,17,Enterprise,2018-09-19,19,9,2018,Wed,0,Autumn,3.653466,26,22,0,336,2,44,10,nan
2074,17,Enterprise,2018-09-20,20,9,2018,Thurs,0,Autumn,3.833448,0,25,0,356.04,2,47,30,nan
2080,17,Enterprise,2018-09-21,21,9,2018,Fri,0,Autumn,3.828599,0,11,1,360,2,43,10,nan
2015,17,Enterprise,2018-09-22,22,9,2018,Sat,1,Autumn,3.892423,1,0,0,360,1,42,0,nan
2020,17,Enterprise,2018-09-23,23,9,2018,Sun,1,Autumn,3.910075,0,0,0,360,1,42,0,nan
2113,17,Enterprise,2018-09-24,24,9,2018,Mon,0,Autumn,3.853512,0,104,0,360,2,44,80,nan
2109,17,Enterprise,2018-09-25,25,9,2018,Tues,0,Autumn,3.716213,24,11,0,342.59,2,48,40,nan
2050,17,Enterprise,2018-09-26,26,9,2018,Wed,0,Autumn,3.795478,0,35,0,336.15,2,44,20,nan
2020,17,Enterprise,2018-09-27,27,9,2018,Thurs,0,Autumn,3.801547,0,0,0,336,1,42,0,nan
2102,17,Enterprise,2018-09-28,28,9,2018,Fri,0,Autumn,3.796107,5,12,0,336,2,44,30,nan
2003,17,Enterprise,2018-09-29,29,9,2018,Sat,1,Autumn,3.85463,1,0,2,336,1,42,0,nan
2016,17,Enterprise,2018-09-30,30,9,2018,Sun,1,Autumn,3.86438,0,0,0,336,1,42,0,nan
2307,17,Enterprise,2018-10-01,1,10,2018,Mon,0,Autumn,3.806234,2,202,0,336,2,44,210,nan
2160,17,Enterprise,2018-10-02,2,10,2018,Tues,0,Autumn,3.737794,0,29,1,336,2,46,50,nan
2090,17,Enterprise,2018-10-03,3,10,2018,Wed,0,Autumn,3.766861,4,54,0,336,2,45,40,nan
2000,17,Enterprise,2018-10-04,4,10,2018,Thurs,0,Autumn,3.787187,0,4,1,336,1,42,0,nan
2023,17,Enterprise,2018-10-05,5,10,2018,Fri,0,Autumn,3.801517,0,40,19,336,2,43,30,nan
1967,17,Enterprise,2018-10-06,6,10,2018,Sat,1,Autumn,3.848363,0,0,48,336,1,41,0,nan
3036,17,Enterprise,2018-10-07,7,10,2018,Sun,1,Autumn,3.881903,0,868,43,321.84,2,72,1040,nan
2042,17,Enterprise,2018-10-08,8,10,2018,Mon,0,Autumn,3.785932,2,46,40,312,2,45,30,nan
2106,17,Enterprise,2018-10-09,9,10,2018,Tues,0,Autumn,3.768975,0,50,4,312,2,45,80,nan
2007,17,Enterprise,2018-10-10,10,10,2018,Wed,0,Autumn,3.800477,1,8,9,312,2,43,10,nan
2082,17,Enterprise,2018-10-11,11,10,2018,Thurs,0,Autumn,3.838689,0,40,0,312,2,43,60,nan
2076,17,Enterprise,2018-10-12,12,10,2018,Fri,0,Autumn,3.832731,0,6,0,312,2,48,60,nan
2001,17,Enterprise,2018-10-13,13,10,2018,Sat,1,Autumn,3.892046,0,0,1,312,1,42,0,nan
2005,17,Enterprise,2018-10-14,14,10,2018,Sun,1,Autumn,3.918504,0,0,0,312,1,42,0,nan
2016,17,Enterprise,2018-10-15,15,10,2018,Mon,0,Autumn,3.828803,0,0,1,312,1,42,0,nan
2054,17,Enterprise,2018-10-16,16,10,2018,Tues,0,Autumn,3.750629,4,15,2,312,2,44,30,nan
2016,17,Enterprise,2018-10-17,17,10,2018,Wed,0,Autumn,3.829273,0,0,4,312,1,42,0,nan
2017,17,Enterprise,2018-10-18,18,10,2018,Thurs,0,Autumn,3.834363,0,0,0,312,1,42,0,nan
2016,17,Enterprise,2018-10-19,19,10,2018,Fri,0,Autumn,3.832946,0,0,0,312,1,42,0,nan
2016,17,Enterprise,2018-10-20,20,10,2018,Sat,1,Autumn,3.896458,0,0,0,312,1,42,0,nan
2016,17,Enterprise,2018-10-21,21,10,2018,Sun,1,Autumn,3.902829,0,0,0,312,1,42,0,nan
2066,17,Enterprise,2018-10-22,22,10,2018,Mon,0,Autumn,3.832376,0,34,2,312,2,44,40,nan
2108,17,Enterprise,2018-10-23,23,10,2018,Tues,0,Autumn,3.836854,0,74,0,312,2,43,60,nan
2124,17,Enterprise,2018-10-24,24,10,2018,Wed,0,Autumn,3.839025,0,50,0,312,2,43,70,nan
1996,17,Enterprise,2018-10-25,25,10,2018,Thurs,0,Autumn,3.843328,0,0,0,312,1,42,0,nan
2016,17,Enterprise,2018-10-26,26,10,2018,Fri,0,Autumn,3.836938,0,0,0,312,1,42,0,nan
2016,17,Enterprise,2018-10-27,27,10,2018,Sat,1,Autumn,3.893145,0,0,0,312,1,42,0,nan
1978,17,Enterprise,2018-10-28,28,10,2018,Sun,1,Autumn,3.910193,0,0,5,312,1,42,0,nan
2072,17,Enterprise,2018-10-29,29,10,2018,Mon,0,Autumn,3.857472,0,2,0,309.3,2,44,10,nan
2030,17,Enterprise,2018-10-30,30,10,2018,Tues,0,Autumn,3.846262,1,8,0,288,2,43,10,nan
2016,17,Enterprise,2018-10-31,31,10,2018,Wed,0,Autumn,3.846074,0,0,0,288,1,42,0,nan
2020,17,Enterprise,2018-11-01,1,11,2018,Thurs,0,Winter,3.840988,0,4,0,288,1,42,0,nan
2016,17,Enterprise,2018-11-02,2,11,2018,Fri,0,Winter,3.839965,0,0,8,288,1,42,0,nan
2016,17,Enterprise,2018-11-03,3,11,2018,Sat,1,Winter,3.885819,0,0,48,288,1,42,0,nan
2030,17,Enterprise,2018-11-04,4,11,2018,Sun,1,Winter,3.907979,0,12,48,298.43,2,43,0,nan
2066,17,Enterprise,2018-11-05,5,11,2018,Mon,0,Winter,3.836304,1,16,19,312,2,44,20,nan
2026,17,Enterprise,2018-11-06,6,11,2018,Tues,0,Winter,3.831504,0,8,0,312,2,43,10,nan
2031,17,Enterprise,2018-11-07,7,11,2018,Wed,0,Winter,3.842098,0,0,1,312,2,43,0,nan
2036,17,Enterprise,2018-11-08,8,11,2018,Thurs,0,Winter,3.787143,4,5,0,312,2,44,20,nan
2134,17,Enterprise,2018-11-09,9,11,2018,Fri,0,Winter,3.845167,1,83,0,312,2,45,72,nan
2173,17,Enterprise,2018-11-10,10,11,2018,Sat,1,Winter,3.889431,0,139,0,312,2,44,100,nan
1927,17,Enterprise,2018-11-11,11,11,2018,Sun,1,Winter,3.913481,3,0,0,312,1,40,0,nan
2016,17,Enterprise,2018-11-12,12,11,2018,Mon,0,Winter,3.87261,2,6,0,312,2,44,10,nan
2048,17,Enterprise,2018-11-13,13,11,2018,Tues,0,Winter,3.865593,8,12,0,312,2,43,10,nan
2060,17,Enterprise,2018-11-14,14,11,2018,Wed,0,Winter,3.86075,0,15,0,312,2,44,20,nan
2016,17,Enterprise,2018-11-15,15,11,2018,Thurs,0,Winter,3.857231,0,0,0,312,1,42,0,nan
2004,17,Enterprise,2018-11-16,16,11,2018,Fri,0,Winter,3.865172,0,0,0,312,1,42,0,nan
2016,17,Enterprise,2018-11-17,17,11,2018,Sat,1,Winter,3.906981,0,0,11,312,1,42,0,nan
2016,17,Enterprise,2018-11-18,18,11,2018,Sun,1,Winter,3.922779,0,0,0,312,1,42,0,nan
2016,17,Enterprise,2018-11-19,19,11,2018,Mon,0,Winter,3.855288,0,0,0,312,1,42,0,nan
2016,17,Enterprise,2018-11-20,20,11,2018,Tues,0,Winter,3.844158,0,0,0,312,1,42,0,nan
1964,17,Enterprise,2018-11-21,21,11,2018,Wed,0,Winter,3.857322,0,0,0,312,1,42,0,nan
2003,17,Enterprise,2018-11-22,22,11,2018,Thurs,0,Winter,3.859665,0,4,13,312,2,43,10,nan
2009,17,Enterprise,2018-11-23,23,11,2018,Fri,0,Winter,3.879621,0,0,0,312,1,42,0,nan
2016,17,Enterprise,2018-11-24,24,11,2018,Sat,1,Winter,3.904281,0,0,0,312,1,42,0,nan
2010,17,Enterprise,2018-11-25,25,11,2018,Sun,1,Winter,3.917989,0,0,20,312,1,42,0,nan
2016,17,Enterprise,2018-11-26,26,11,2018,Mon,0,Winter,3.842605,0,0,0,312,1,42,0,nan
2030,17,Enterprise,2018-11-27,27,11,2018,Tues,0,Winter,3.842976,1,8,0,312,2,43,10,nan
2011,17,Enterprise,2018-11-28,28,11,2018,Wed,0,Winter,3.860314,2,0,0,312,1,42,0,nan
2034,17,Enterprise,2018-11-29,29,11,2018,Thurs,0,Winter,3.855204,2,6,0,312,2,44,20,nan
2016,17,Enterprise,2018-11-30,30,11,2018,Fri,0,Winter,3.846939,0,0,0,312,1,42,0,nan
2016,17,Enterprise,2018-12-01,1,12,2018,Sat,1,Winter,3.880843,0,0,0,312,1,42,0,nan
2301,17,Enterprise,2018-12-02,2,12,2018,Sun,1,Winter,3.915458,0,44,0,291.22,2,53,110,nan
2017,17,Enterprise,2018-12-03,3,12,2018,Mon,0,Winter,3.8472,0,0,16,288,1,43,0,nan
2000,17,Enterprise,2018-12-04,4,12,2018,Tues,0,Winter,3.826516,0,6,22,288,2,43,10,nan
1974,17,Enterprise,2018-12-05,5,12,2018,Wed,0,Winter,3.829862,0,1,1,288,2,42,10,nan
1997,17,Enterprise,2018-12-06,6,12,2018,Thurs,0,Winter,3.831368,0,0,1,288,1,42,0,nan
2058,17,Enterprise,2018-12-07,7,12,2018,Fri,0,Winter,3.825703,2,11,0,288,2,43,10,nan
2015,17,Enterprise,2018-12-08,8,12,2018,Sat,1,Winter,3.888372,0,0,48,288,1,42,0,nan
1984,17,Enterprise,2018-12-09,9,12,2018,Sun,1,Winter,3.901804,0,0,1,288,1,42,0,nan
2072,17,Enterprise,2018-12-10,10,12,2018,Mon,0,Winter,3.838195,1,35,0,288,2,43,30,nan
2036,17,Enterprise,2018-12-11,11,12,2018,Tues,0,Winter,3.845714,0,9,2,288,2,44,20,nan
2026,17,Enterprise,2018-12-12,12,12,2018,Wed,0,Winter,3.839736,0,4,2,288,2,43,10,nan
2052,17,Enterprise,2018-12-13,13,12,2018,Thurs,0,Winter,3.850209,1,12,3,288,2,44,30,nan
2036,17,Enterprise,2018-12-14,14,12,2018,Fri,0,Winter,3.848853,0,9,0,288,2,43,20,nan
2016,17,Enterprise,2018-12-15,15,12,2018,Sat,1,Winter,3.883237,0,0,0,288,1,42,0,nan
2016,17,Enterprise,2018-12-16,16,12,2018,Sun,1,Winter,3.901484,0,0,0,288,1,42,0,nan
2016,17,Enterprise,2018-12-17,17,12,2018,Mon,0,Winter,3.818893,0,0,0,288,1,42,0,nan
2024,17,Enterprise,2018-12-18,18,12,2018,Tues,0,Winter,3.836581,0,0,2,288,1,42,0,nan
2016,17,Enterprise,2018-12-19,19,12,2018,Wed,0,Winter,3.826683,3,0,1,288,1,42,0,nan
2056,17,Enterprise,2018-12-20,20,12,2018,Thurs,0,Winter,3.817841,0,20,0,288,2,45,40,nan
2016,17,Enterprise,2018-12-21,21,12,2018,Fri,0,Winter,3.836587,1,0,0,288,1,42,0,nan
2032,17,Enterprise,2018-12-22,22,12,2018,Sat,1,Winter,3.846812,0,4,0,288,2,43,10,nan
2013,17,Enterprise,2018-12-23,23,12,2018,Sun,1,Winter,3.874208,0,0,0,288,1,42,0,nan
1977,17,Enterprise,2018-12-24,24,12,2018,Mon,0,Winter,3.840542,1,0,0,288,1,42,0,nan
2063,17,Enterprise,2018-12-25,25,12,2018,Tues,0,Winter,3.884957,0,69,0,288,2,43,50,nan
2304,17,Enterprise,2018-12-26,26,12,2018,Wed,0,Winter,3.842825,0,319,0,288,2,44,280,nan
1988,17,Enterprise,2018-12-27,27,12,2018,Thurs,0,Winter,3.812683,0,40,0,288,2,44,40,nan
1969,17,Enterprise,2018-12-28,28,12,2018,Fri,0,Winter,3.794424,0,0,0,288,1,41,0,nan
1968,17,Enterprise,2018-12-29,29,12,2018,Sat,1,Winter,3.813028,0,0,0,288,1,41,0,nan
1967,17,Enterprise,2018-12-30,30,12,2018,Sun,1,Winter,3.823132,0,0,0,288,1,41,0,nan
1969,17,Enterprise,2018-12-31,31,12,2018,Mon,0,Winter,3.809838,0,0,0,288,1,41,0,nan
1968,17,Enterprise,2019-01-01,1,1,2019,Tues,0,Winter,3.879151,0,0,1,288,1,41,0,nan
1967,17,Enterprise,2019-01-02,2,1,2019,Wed,0,Winter,3.783438,1,0,0,288,1,41,0,nan
1980,17,Enterprise,2019-01-03,3,1,2019,Thurs,0,Winter,3.790587,0,7,0,288,2,42,10,nan
1968,17,Enterprise,2019-01-04,4,1,2019,Fri,0,Winter,3.806628,0,0,0,288,1,41,0,nan
1968,17,Enterprise,2019-01-05,5,1,2019,Sat,1,Winter,3.860219,0,0,0,288,1,41,0,nan
1982,17,Enterprise,2019-01-06,6,1,2019,Sun,1,Winter,3.888423,0,5,0,288,2,42,10,nan
1991,17,Enterprise,2019-01-07,7,1,2019,Mon,0,Winter,3.80189,0,15,2,288,2,42,20,nan
1964,17,Enterprise,2019-01-08,8,1,2019,Tues,0,Winter,3.817554,0,0,0,288,1,41,0,nan
1978,17,Enterprise,2019-01-09,9,1,2019,Wed,0,Winter,3.810458,0,1,0,288,2,42,10,nan
1999,17,Enterprise,2019-01-10,10,1,2019,Thurs,0,Winter,3.815463,0,20,0,288,2,42,10,nan
1986,17,Enterprise,2019-01-11,11,1,2019,Fri,0,Winter,3.795955,1,0,0,288,1,42,0,nan
2037,17,Enterprise,2019-01-12,12,1,2019,Sat,1,Winter,3.832557,0,19,0,268.27,2,43,20,nan
2016,17,Enterprise,2019-01-13,13,1,2019,Sun,1,Winter,3.87317,0,0,0,264,1,42,0,nan
2036,17,Enterprise,2019-01-14,14,1,2019,Mon,0,Winter,3.813237,0,22,0,264,2,43,20,nan
2046,17,Enterprise,2019-01-15,15,1,2019,Tues,0,Winter,3.811963,0,8,0,264,2,44,30,nan
2120,17,Enterprise,2019-01-16,16,1,2019,Wed,0,Winter,3.783087,0,13,0,264,2,45,30,nan
2027,17,Enterprise,2019-01-17,17,1,2019,Thurs,0,Winter,3.79903,0,4,34,264,2,43,10,nan
2016,17,Enterprise,2019-01-18,18,1,2019,Fri,0,Winter,3.810412,1,0,0,264,1,42,0,nan
2066,17,Enterprise,2019-01-19,19,1,2019,Sat,1,Winter,3.861226,0,13,0,264,2,43,20,nan
2016,17,Enterprise,2019-01-20,20,1,2019,Sun,1,Winter,3.880993,0,0,2,264,1,42,0,nan
2117,17,Enterprise,2019-01-21,21,1,2019,Mon,0,Winter,3.825764,0,29,0,264,2,44,40,nan
1997,17,Enterprise,2019-01-22,22,1,2019,Tues,0,Winter,3.823629,0,0,0,264,1,42,0,nan
2036,17,Enterprise,2019-01-23,23,1,2019,Wed,0,Winter,3.820328,0,5,0,264,2,44,20,nan
2058,17,Enterprise,2019-01-24,24,1,2019,Thurs,0,Winter,3.786131,7,10,0,264,2,44,30,nan
2026,17,Enterprise,2019-01-25,25,1,2019,Fri,0,Winter,3.810045,0,5,0,264,2,43,10,nan
2026,17,Enterprise,2019-01-26,26,1,2019,Sat,1,Winter,3.855861,0,11,0,264,2,43,10,nan
2026,17,Enterprise,2019-01-27,27,1,2019,Sun,1,Winter,3.874672,0,6,0,264,2,43,10,nan
2036,17,Enterprise,2019-01-28,28,1,2019,Mon,0,Winter,3.820253,0,12,0,264,2,43,20,nan
2056,17,Enterprise,2019-01-29,29,1,2019,Tues,0,Winter,3.816984,0,37,0,264,2,43,40,nan
2026,17,Enterprise,2019-01-30,30,1,2019,Wed,0,Winter,3.819637,0,3,0,264,2,43,10,nan
2066,17,Enterprise,2019-01-31,31,1,2019,Thurs,0,Winter,3.802093,0,26,0,264,2,44,50,nan
442,17,Enterprise,2019-02-01,1,2,2019,Fri,0,Spring,3.829581,0,6,0,264,2,44,30,nan
2026,17,Enterprise,2019-02-02,2,2,2019,Sat,1,Spring,3.871821,0,5,0,264,2,43,10,nan
2026,17,Enterprise,2019-02-03,3,2,2019,Sun,1,Spring,3.907365,0,4,0,264,2,43,10,nan
2006,17,Enterprise,2019-02-04,4,2,2019,Mon,0,Spring,3.823025,0,0,4,264,1,42,0,nan
2016,17,Enterprise,2019-02-05,5,2,2019,Tues,0,Spring,3.8372,0,0,0,264,1,42,0,nan
1983,17,Enterprise,2019-02-06,6,2,2019,Wed,0,Spring,3.852028,0,1,0,264,1,42,0,nan
1961,17,Enterprise,2019-02-07,7,2,2019,Thurs,0,Spring,3.851811,0,0,5,264,1,42,0,nan
2036,17,Enterprise,2019-02-08,8,2,2019,Fri,0,Spring,3.825539,1,9,0,264,2,43,20,nan
2016,17,Enterprise,2019-02-09,9,2,2019,Sat,1,Spring,3.864658,0,0,0,264,1,42,0,nan
2026,17,Enterprise,2019-02-10,10,2,2019,Sun,1,Spring,3.886114,0,2,0,264,2,43,10,nan
2026,17,Enterprise,2019-02-11,11,2,2019,Mon,0,Spring,3.819895,0,7,0,264,2,43,10,nan
2016,17,Enterprise,2019-02-12,12,2,2019,Tues,0,Spring,3.816333,0,0,0,264,1,42,0,nan
2016,17,Enterprise,2019-02-13,13,2,2019,Wed,0,Spring,3.804152,0,0,0,264,1,42,0,nan
2026,17,Enterprise,2019-02-14,14,2,2019,Thurs,0,Spring,3.821132,0,4,36,264,2,43,10,nan
2016,17,Enterprise,2019-02-15,15,2,2019,Fri,0,Spring,3.828287,0,0,30,264,1,42,0,nan
2026,17,Enterprise,2019-02-16,16,2,2019,Sat,1,Spring,3.843898,1,1,0,264,2,43,10,nan
2026,17,Enterprise,2019-02-17,17,2,2019,Sun,1,Spring,3.885146,0,2,0,264,2,43,10,nan
2144,17,Enterprise,2019-02-18,18,2,2019,Mon,0,Spring,3.807965,0,144,0,264,2,44,140,nan
1984,17,Enterprise,2019-02-19,19,2,2019,Tues,0,Spring,3.816865,0,0,0,264,1,42,0,nan
2036,17,Enterprise,2019-02-20,20,2,2019,Wed,0,Spring,3.823757,0,19,0,264,2,43,20,nan
2025,17,Enterprise,2019-02-21,21,2,2019,Thurs,0,Spring,3.831264,0,5,0,264,2,43,10,nan
2106,17,Enterprise,2019-02-22,22,2,2019,Fri,0,Spring,3.844058,0,78,0,264,2,44,90,nan
2036,17,Enterprise,2019-02-23,23,2,2019,Sat,1,Spring,3.881619,0,4,0,264,2,44,20,nan
2016,17,Enterprise,2019-02-24,24,2,2019,Sun,1,Spring,3.89745,0,0,0,264,1,42,0,nan
2256,17,Enterprise,2019-02-25,25,2,2019,Mon,0,Spring,3.822982,0,251,0,264,2,45,240,nan
2294,17,Enterprise,2019-02-26,26,2,2019,Tues,0,Spring,3.803449,0,295,0,264,2,44,270,nan
2129,17,Enterprise,2019-02-27,27,2,2019,Wed,0,Spring,3.827737,0,122,0,264,2,43,80,nan
2008,17,Enterprise,2019-02-28,28,2,2019,Thurs,0,Spring,3.827853,4,0,0,264,1,42,0,nan
2183,17,Enterprise,2019-03-01,1,3,2019,Fri,0,Spring,3.78041,1,2,0,264,2,55,0,nan
2208,17,Enterprise,2019-03-02,2,3,2019,Sat,1,Spring,3.830036,0,0,0,264,1,46,0,nan
2218,17,Enterprise,2019-03-03,3,3,2019,Sun,1,Spring,3.862489,5,2,0,264,2,47,10,nan
2213,17,Enterprise,2019-03-04,4,3,2019,Mon,0,Spring,3.742916,1,7,0,264,2,49,20,nan
2407,17,Enterprise,2019-03-05,5,3,2019,Tues,0,Spring,3.716959,0,2,0,264.11,2,54,10,nan
2572,17,Enterprise,2019-03-06,6,3,2019,Wed,0,Spring,3.758996,1,12,1,264.47,2,55,20,nan
2554,17,Enterprise,2019-03-07,7,3,2019,Thurs,0,Spring,3.75331,0,2,0,264,2,54,10,nan
2593,17,Enterprise,2019-03-08,8,3,2019,Fri,0,Spring,3.766588,0,52,0,264,2,54,40,nan
2554,17,Enterprise,2019-03-09,9,3,2019,Sat,1,Spring,3.816124,1,4,0,264,2,54,10,nan
2544,17,Enterprise,2019-03-10,10,3,2019,Sun,1,Spring,3.826281,1,0,0,264,1,53,0,nan
2650,17,Enterprise,2019-03-11,11,3,2019,Mon,0,Spring,3.752929,0,115,0,277.26,2,55,90,nan
2572,17,Enterprise,2019-03-12,12,3,2019,Tues,0,Spring,3.764181,0,0,0,271.17,2,55,0,nan
2595,17,Enterprise,2019-03-13,13,3,2019,Wed,0,Spring,3.758355,0,1,0,264.1,2,55,10,nan
2591,17,Enterprise,2019-03-14,14,3,2019,Thurs,0,Spring,3.748213,0,0,0,264,1,54,0,nan
2591,17,Enterprise,2019-03-15,15,3,2019,Fri,0,Spring,3.758824,0,0,0,264,1,54,0,nan
2621,17,Enterprise,2019-03-16,16,3,2019,Sat,1,Spring,3.807713,0,21,0,264,2,55,30,nan
2667,17,Enterprise,2019-03-17,17,3,2019,Sun,1,Spring,3.825753,0,116,0,264,2,56,90,nan
3026,17,Enterprise,2019-03-18,18,3,2019,Mon,0,Spring,3.680185,65,520,0,305.75,2,65,480,nan
2553,17,Enterprise,2019-03-19,19,3,2019,Tues,0,Spring,3.740346,2,11,0,384,2,54,10,nan
2549,17,Enterprise,2019-03-20,20,3,2019,Wed,0,Spring,3.752841,1,0,0,384,1,53,0,nan
2628,17,Enterprise,2019-03-21,21,3,2019,Thurs,0,Spring,3.76241,1,62,0,384,2,54,70,nan
2839,17,Enterprise,2019-03-22,22,3,2019,Fri,0,Spring,3.761409,0,266,0,384,2,57,240,nan
2634,17,Enterprise,2019-03-23,23,3,2019,Sat,1,Spring,3.825917,1,44,4,384.16,2,57,70,nan
2805,17,Enterprise,2019-03-24,24,3,2019,Sun,1,Spring,3.854177,0,199,0,384,2,55,207,nan
2603,17,Enterprise,2019-03-25,25,3,2019,Mon,0,Spring,3.757448,3,53,1,384,2,56,53,nan
2621,17,Enterprise,2019-03-26,26,3,2019,Tues,0,Spring,3.75328,4,10,10,384,2,56,20,nan
2897,17,Enterprise,2019-03-27,27,3,2019,Wed,0,Spring,3.735069,4,342,4,384,2,55,280,nan
2555,17,Enterprise,2019-03-28,28,3,2019,Thurs,0,Spring,3.744575,0,2,3,384,1,53,0,nan
2562,17,Enterprise,2019-03-29,29,3,2019,Fri,0,Spring,3.753411,0,5,1,384,2,54,0,nan
2517,17,Enterprise,2019-03-30,30,3,2019,Sat,1,Spring,3.822588,0,0,2,384,2,54,0,nan
2497,17,Enterprise,2019-03-31,31,3,2019,Sun,1,Spring,3.840489,0,0,0,384,1,53,0,nan
2597,17,Enterprise,2019-04-01,1,4,2019,Mon,0,Spring,3.741724,0,5,1,384.06,2,56,10,nan
2772,17,Enterprise,2019-04-02,2,4,2019,Tues,0,Spring,3.745321,0,85,7,384,2,56,70,nan
2555,17,Enterprise,2019-04-03,3,4,2019,Wed,0,Spring,3.737961,2,10,1,384,2,55,0,nan
2904,17,Enterprise,2019-04-04,4,4,2019,Thurs,0,Spring,3.721966,6,315,0,373.78,2,58,298,nan
2788,17,Enterprise,2019-04-05,5,4,2019,Fri,0,Spring,3.715919,2,188,4,360,2,56,142,nan
2594,17,Enterprise,2019-04-06,6,4,2019,Sat,1,Spring,3.795392,0,0,0,360,1,54,0,nan
2592,17,Enterprise,2019-04-07,7,4,2019,Sun,1,Spring,3.820729,0,0,0,360,1,54,0,nan
2591,17,Enterprise,2019-04-08,8,4,2019,Mon,0,Spring,3.731829,2,0,0,360,1,54,0,nan
2681,17,Enterprise,2019-04-09,9,4,2019,Tues,0,Spring,3.736823,0,53,0,351.44,2,57,60,nan
2592,17,Enterprise,2019-04-10,10,4,2019,Wed,0,Spring,3.730966,0,0,0,336,1,54,0,nan
2604,17,Enterprise,2019-04-11,11,4,2019,Thurs,0,Spring,3.719557,5,4,0,336,2,55,10,nan
2631,17,Enterprise,2019-04-12,12,4,2019,Fri,0,Spring,3.733624,2,15,4,336,2,56,20,nan
2592,17,Enterprise,2019-04-13,13,4,2019,Sat,1,Spring,3.784562,0,0,0,336,1,54,0,nan
2592,17,Enterprise,2019-04-14,14,4,2019,Sun,1,Spring,3.801201,0,0,0,336,1,54,0,nan
2588,17,Enterprise,2019-04-15,15,4,2019,Mon,0,Spring,3.717354,1,3,1,336,2,55,10,nan
2590,17,Enterprise,2019-04-16,16,4,2019,Tues,0,Spring,3.726859,3,0,0,336,1,54,0,nan
2620,17,Enterprise,2019-04-17,17,4,2019,Wed,0,Spring,3.711847,1,7,13,336,2,55,10,nan
2588,17,Enterprise,2019-04-18,18,4,2019,Thurs,0,Spring,3.721186,10,0,14,336,1,54,0,nan
2602,17,Enterprise,2019-04-19,19,4,2019,Fri,0,Spring,3.730661,2,11,41,348.99,2,55,10,nan
2607,17,Enterprise,2019-04-20,20,4,2019,Sat,1,Spring,3.767231,0,0,15,360,2,55,0,nan
2592,17,Enterprise,2019-04-21,21,4,2019,Sun,1,Spring,3.820495,0,0,0,360,1,54,0,nan
2704,17,Enterprise,2019-04-22,22,4,2019,Mon,0,Spring,3.750109,2,85,0,360,2,57,80,nan
2684,17,Enterprise,2019-04-23,23,4,2019,Tues,0,Spring,3.717831,1,92,0,360.12,2,56,90,nan
2718,17,Enterprise,2019-04-24,24,4,2019,Wed,0,Spring,3.716555,0,55,5,337.92,2,57,110,nan
2645,17,Enterprise,2019-04-25,25,4,2019,Thurs,0,Spring,3.708469,1,25,0,330.73,2,56,50,nan
