volume_tests,company_id,company_type,time,date,month,year,day,is_weekend,season,avg_pesq_score,quality_too_poor,number_busy,temporarily_unable_test,outage_hrs,number_test_types,numbers_tested,followup_tests,min_commit
1489,1,Conference,2018-08-24,24,8,2018,Fri,0,Autumn,3.87188725,1,10,0,5783.93,3,249,0,58333
1403,1,Conference,2018-08-25,25,8,2018,Sat,1,Autumn,4.03941525,0,28,2,5829.51,3,745,0,58333
3152,1,Conference,2018-08-26,26,8,2018,Sun,1,Autumn,4.003862,0,242,4,6227.43,3,1492,0,58333
1584,1,Conference,2018-08-27,27,8,2018,Mon,0,Autumn,3.85679575,0,20,4,6377.4,3,785,0,58333
1295,1,Conference,2018-08-28,28,8,2018,Tues,0,Autumn,3.79039075,0,33,6,6383.93,3,272,0,58333
1173,1,Conference,2018-08-29,29,8,2018,Wed,0,Autumn,3.8440935,1,1,8,6383.93,3,273,0,58333
1321,1,Conference,2018-08-30,30,8,2018,Thurs,0,Autumn,3.8230445,0,42,2,6376.01,3,266,0,58333
1373,1,Conference,2018-08-31,31,8,2018,Fri,0,Autumn,3.8470585,0,42,3,6359.93,3,236,0,58333
902,1,Conference,2018-09-01,1,9,2018,Sat,1,Autumn,4.026699,0,2,2,6368.2,3,629,0,58333
820,1,Conference,2018-09-02,2,9,2018,Sun,1,Autumn,4.03805425,0,18,44,6423.67,3,273,0,58333
1004,1,Conference,2018-09-03,3,9,2018,Mon,0,Autumn,3.8562715,2,3,4,6438.53,3,291,0,58333
1584,1,Conference,2018-09-04,4,9,2018,Tues,0,Autumn,3.9295475,0,56,0,6431.93,3,243,0,58333
1244,1,Conference,2018-09-05,5,9,2018,Wed,0,Autumn,3.88282375,0,25,0,6431.93,3,238,0,58333
1202,1,Conference,2018-09-06,6,9,2018,Thurs,0,Autumn,3.8997905,0,15,1,6431.93,3,238,0,58333
1473,1,Conference,2018-09-07,7,9,2018,Fri,0,Autumn,3.87183725,2,4,5,6448.8,3,466,0,58333
768,1,Conference,2018-09-08,8,9,2018,Sat,1,Autumn,4.094324,0,15,11,6470.41,3,368,0,58333
1212,1,Conference,2018-09-09,9,9,2018,Sun,1,Autumn,4.01752025,0,6,20,6445.87,3,1099,0,58333
1291,1,Conference,2018-09-10,10,9,2018,Mon,0,Autumn,3.824522,0,2,8,6448.71,3,633,0,58333
1370,1,Conference,2018-09-11,11,9,2018,Tues,0,Autumn,3.84914425,0,112,0,6479.93,3,238,0,58333
1661,1,Conference,2018-09-12,12,9,2018,Wed,0,Autumn,3.8486175,1,10,0,6489.1,3,676,0,58333
1252,1,Conference,2018-09-13,13,9,2018,Thurs,0,Autumn,3.91825775,0,2,2,6503.92,3,248,0,58333
1202,1,Conference,2018-09-14,14,9,2018,Fri,0,Autumn,3.92633675,0,15,6,6503.92,3,248,0,58333
409,1,Conference,2018-09-15,15,9,2018,Sat,1,Autumn,4.09491175,0,0,0,6503.92,3,136,0,58333
141,1,Conference,2018-09-16,16,9,2018,Sun,1,Autumn,4.0492625,0,0,0,6503.92,3,29,0,58333
988,1,Conference,2018-09-17,17,9,2018,Mon,0,Autumn,3.8653425,0,14,1,6503.92,3,248,0,58333
1308,1,Conference,2018-09-18,18,9,2018,Tues,0,Autumn,3.9237725,1,4,5,6503.92,3,248,0,58333
1170,1,Conference,2018-09-19,19,9,2018,Wed,0,Autumn,3.886484,16,2,6,6503.92,3,236,0,58333
1155,1,Conference,2018-09-20,20,9,2018,Thurs,0,Autumn,3.92542025,0,1,2,6503.92,3,236,0,58333
1190,1,Conference,2018-09-21,21,9,2018,Fri,0,Autumn,3.9111215,0,22,0,6503.92,3,255,0,58333
982,1,Conference,2018-09-22,22,9,2018,Sat,1,Autumn,4.05062925,0,10,16,6447.03,3,604,0,58333
477,1,Conference,2018-09-23,23,9,2018,Sun,1,Autumn,4.0831655,0,15,21,6413.95,3,161,0,58333
913,1,Conference,2018-09-24,24,9,2018,Mon,0,Autumn,3.92648,0,10,0,6407.93,3,236,0,58333
1731,1,Conference,2018-09-25,25,9,2018,Tues,0,Autumn,3.82436075,1,2,1,6312.35,3,805,0,58333
2600,1,Conference,2018-09-26,26,9,2018,Wed,0,Autumn,3.932328,0,13,3,5898.39,3,1638,0,58333
1701,1,Conference,2018-09-27,27,9,2018,Thurs,0,Autumn,3.93680025,0,4,10,5652.4,3,774,0,58333
1401,1,Conference,2018-09-28,28,9,2018,Fri,0,Autumn,3.85576875,0,42,0,5615.94,3,236,0,58333
423,1,Conference,2018-09-29,29,9,2018,Sat,1,Autumn,4.08895,0,0,0,5615.94,3,136,0,58333
142,1,Conference,2018-09-30,30,9,2018,Sun,1,Autumn,4.05322225,0,0,0,5615.94,3,29,0,58333
1385,1,Conference,2018-10-01,1,10,2018,Mon,0,Autumn,3.9379205,1,1,0,5611.16,3,725,0,58333
1400,1,Conference,2018-10-02,2,10,2018,Tues,0,Autumn,3.9028245,0,6,0,5611.62,3,480,0,58333
1555,1,Conference,2018-10-03,3,10,2018,Wed,0,Autumn,3.85971775,2,73,4,5615.94,3,314,0,58333
1231,1,Conference,2018-10-04,4,10,2018,Thurs,0,Autumn,3.93838975,0,25,1,5615.94,3,241,0,58333
1158,1,Conference,2018-10-05,5,10,2018,Fri,0,Autumn,3.91652875,0,4,24,5615.94,3,234,0,58333
423,1,Conference,2018-10-06,6,10,2018,Sat,1,Autumn,4.10198525,0,1,2,5615.94,3,136,0,58333
427,1,Conference,2018-10-07,7,10,2018,Sun,1,Autumn,4.09568225,0,0,5,5598.95,3,314,0,58333
1265,1,Conference,2018-10-08,8,10,2018,Mon,0,Autumn,3.87285925,0,3,7,5618.2,3,483,0,58333
2208,1,Conference,2018-10-09,9,10,2018,Tues,0,Autumn,3.88706675,1,10,27,5676.35,3,1302,0,58333
1621,1,Conference,2018-10-10,10,10,2018,Wed,0,Autumn,3.95729225,0,4,31,5702.55,3,614,0,58333
1177,1,Conference,2018-10-11,11,10,2018,Thurs,0,Autumn,3.922582,0,5,1,5687.93,3,236,0,58333
1571,1,Conference,2018-10-12,12,10,2018,Fri,0,Autumn,3.852099,0,6,8,5678.11,3,649,0,58333
449,1,Conference,2018-10-13,13,10,2018,Sat,1,Autumn,4.04087675,0,0,0,5663.93,3,136,0,58333
142,1,Conference,2018-10-14,14,10,2018,Sun,1,Autumn,4.10478575,0,0,0,5663.93,3,29,0,58333
1270,1,Conference,2018-10-15,15,10,2018,Mon,0,Autumn,3.887946,0,245,0,5663.93,3,236,0,58333
1158,1,Conference,2018-10-16,16,10,2018,Tues,0,Autumn,3.8920865,0,7,0,5663.93,3,236,0,58333
1310,1,Conference,2018-10-17,17,10,2018,Wed,0,Autumn,3.897701,0,98,0,5663.93,3,236,0,58333
1219,1,Conference,2018-10-18,18,10,2018,Thurs,0,Autumn,3.89681,0,30,0,5663.93,3,236,0,58333
1142,1,Conference,2018-10-19,19,10,2018,Fri,0,Autumn,3.8728015,0,20,0,5676.21,3,236,0,58333
416,1,Conference,2018-10-20,20,10,2018,Sat,1,Autumn,4.10579925,0,57,0,5748.77,3,136,0,58333
176,1,Conference,2018-10-21,21,10,2018,Sun,1,Autumn,4.110044,0,0,0,5735.93,3,48,0,58333
1495,1,Conference,2018-10-22,22,10,2018,Mon,0,Autumn,3.9272065,0,27,23,5773.36,3,700,0,58333
1328,1,Conference,2018-10-23,23,10,2018,Tues,0,Autumn,3.91959875,0,47,3,5777.65,3,367,0,58333
1148,1,Conference,2018-10-24,24,10,2018,Wed,0,Autumn,3.90808375,3,4,3,5783.93,3,241,0,58333
1484,1,Conference,2018-10-25,25,10,2018,Thurs,0,Autumn,3.89601775,0,11,0,5845.79,3,760,0,58333
2397,1,Conference,2018-10-26,26,10,2018,Fri,0,Autumn,3.91229975,0,32,6,5889.64,3,1588,0,58333
966,1,Conference,2018-10-27,27,10,2018,Sat,1,Autumn,4.083698,0,151,13,5938.69,3,646,0,58333
209,1,Conference,2018-10-28,28,10,2018,Sun,1,Autumn,4.101384,0,63,0,5951.93,3,32,0,58333
876,1,Conference,2018-10-29,29,10,2018,Mon,0,Autumn,3.90202425,2,16,3,5951.93,3,196,0,58333
953,1,Conference,2018-10-30,30,10,2018,Tues,0,Autumn,3.91234325,0,19,0,5963.83,3,196,0,58333
1042,1,Conference,2018-10-31,31,10,2018,Wed,0,Autumn,3.89027375,0,42,3,5964.92,3,203,0,58333
1546,1,Conference,2018-11-01,1,11,2018,Thurs,0,Winter,3.85005525,1,28,6,5999.2,3,686,0,58333
1142,1,Conference,2018-11-02,2,11,2018,Fri,0,Winter,3.8823805,0,7,11,6047.92,3,435,0,58333
381,1,Conference,2018-11-03,3,11,2018,Sat,1,Winter,4.04466875,0,3,28,6066.63,3,165,0,58333
149,1,Conference,2018-11-04,4,11,2018,Sun,1,Winter,4.09006575,0,0,15,6071.93,3,37,0,58333
1021,1,Conference,2018-11-05,5,11,2018,Mon,0,Winter,3.8891915,0,14,29,6093.05,3,242,0,58333
1293,1,Conference,2018-11-06,6,11,2018,Tues,0,Winter,3.73480475,0,16,0,6082.36,3,256,0,58333
1673,1,Conference,2018-11-07,7,11,2018,Wed,0,Winter,3.73081125,0,51,0,6071.93,3,522,0,58333
1569,1,Conference,2018-11-08,8,11,2018,Thurs,0,Winter,3.730709,0,51,0,6058.04,3,468,0,58333
3031,1,Conference,2018-11-09,9,11,2018,Fri,0,Winter,3.78113075,0,76,0,6069.22,3,1317,0,58333
783,1,Conference,2018-11-10,10,11,2018,Sat,1,Winter,3.98821875,0,5,0,6084.99,3,577,0,58333
2218,1,Conference,2018-11-11,11,11,2018,Sun,1,Winter,4.06546825,0,294,0,6095.93,3,38,0,58333
2252,1,Conference,2018-11-12,12,11,2018,Mon,0,Winter,3.745691,0,213,0,6128.09,3,731,0,58333
1980,1,Conference,2018-11-13,13,11,2018,Tues,0,Winter,3.772234,0,149,0,6191.93,3,265,0,58333
1929,1,Conference,2018-11-14,14,11,2018,Wed,0,Winter,3.72604325,0,72,0,6191.93,3,272,0,58333
2098,1,Conference,2018-11-15,15,11,2018,Thurs,0,Winter,3.75491,1,28,0,6195.93,3,272,0,58333
1750,1,Conference,2018-11-16,16,11,2018,Fri,0,Winter,3.739893,1,35,0,6191.93,3,271,0,58333
422,1,Conference,2018-11-17,17,11,2018,Sat,1,Winter,3.93968275,0,0,0,6191.93,3,216,0,58333
135,1,Conference,2018-11-18,18,11,2018,Sun,1,Winter,4.068736,0,0,0,6191.93,3,37,0,58333
1701,1,Conference,2018-11-19,19,11,2018,Mon,0,Winter,3.72821975,0,119,1,6191.93,3,269,0,58333
2028,1,Conference,2018-11-20,20,11,2018,Tues,0,Winter,3.74913175,0,46,0,6209.79,3,271,0,58333
2412,1,Conference,2018-11-21,21,11,2018,Wed,0,Winter,3.76079175,1,169,0,6204.95,3,289,0,58333
2506,1,Conference,2018-11-22,22,11,2018,Thurs,0,Winter,3.74337375,0,42,0,6133.5,3,746,0,58333
1886,1,Conference,2018-11-23,23,11,2018,Fri,0,Winter,3.73917325,0,3,0,6102.96,3,404,0,58333
422,1,Conference,2018-11-24,24,11,2018,Sat,1,Winter,3.94148325,0,0,0,6095.93,3,216,0,58333
721,1,Conference,2018-11-25,25,11,2018,Sun,1,Winter,4.01657075,0,1,10,6051.03,3,622,0,58333
2863,1,Conference,2018-11-26,26,11,2018,Mon,0,Winter,3.7262845,1,9,0,5972.82,3,1648,0,58333
2615,1,Conference,2018-11-27,27,11,2018,Tues,0,Winter,3.749129,1,113,0,6033.24,3,826,0,58333
1689,1,Conference,2018-11-28,28,11,2018,Wed,0,Winter,3.73040975,0,11,0,6013.28,3,274,0,58333
1881,1,Conference,2018-11-29,29,11,2018,Thurs,0,Winter,3.7258785,1,15,13,6004.99,3,282,0,58333
2124,1,Conference,2018-11-30,30,11,2018,Fri,0,Winter,3.72723025,1,29,0,5999.93,3,280,0,58333
896,1,Conference,2018-12-01,1,12,2018,Sat,1,Winter,3.9739395,0,0,0,5963.5,3,706,0,58333
355,1,Conference,2018-12-02,2,12,2018,Sun,1,Winter,4.12385425,0,3,0,5889.99,3,273,0,58333
1050,1,Conference,2018-12-03,3,12,2018,Mon,0,Winter,3.85768725,1,65,0,5880.06,3,249,0,58333
1276,1,Conference,2018-12-04,4,12,2018,Tues,0,Winter,3.9140555,0,115,3,5879.93,3,193,0,58333
1661,1,Conference,2018-12-05,5,12,2018,Wed,0,Winter,3.763473,1,56,19,5879.93,3,250,0,58333
1681,1,Conference,2018-12-06,6,12,2018,Thurs,0,Winter,3.913234,0,8,0,5879.93,3,251,0,58333
1858,1,Conference,2018-12-07,7,12,2018,Fri,0,Winter,3.9217335,0,0,0,5879.93,3,514,0,58333
654,1,Conference,2018-12-08,8,12,2018,Sat,1,Winter,4.12286025,0,0,3,5879.93,3,419,0,58333
1159,1,Conference,2018-12-09,9,12,2018,Sun,1,Winter,4.09634575,1,5,0,5713.31,3,1077,0,58333
3621,1,Conference,2018-12-10,10,12,2018,Mon,0,Winter,3.84554225,0,290,0,5676.85,3,768,0,58333
1683,1,Conference,2018-12-11,11,12,2018,Tues,0,Winter,3.8954475,0,16,0,6191.93,3,263,0,58333
2427,1,Conference,2018-12-12,12,12,2018,Wed,0,Winter,3.89371775,0,53,7,6181.01,3,678,0,58333
3342,1,Conference,2018-12-13,13,12,2018,Thurs,0,Winter,3.90166675,0,176,0,6143.93,3,263,0,58333
1705,1,Conference,2018-12-14,14,12,2018,Fri,0,Winter,3.84859425,0,0,3,6143.93,3,267,0,58333
462,1,Conference,2018-12-15,15,12,2018,Sat,1,Winter,4.11140975,0,0,0,6143.93,3,213,0,58333
139,1,Conference,2018-12-16,16,12,2018,Sun,1,Winter,4.10537,0,0,6,6143.93,3,41,0,58333
1715,1,Conference,2018-12-17,17,12,2018,Mon,0,Winter,3.824721,0,221,0,6143.93,3,265,0,58333
2184,1,Conference,2018-12-18,18,12,2018,Tues,0,Winter,3.8314705,0,24,0,6149.91,3,274,0,58333
1966,1,Conference,2018-12-19,19,12,2018,Wed,0,Winter,3.830447,0,16,0,6143.93,3,272,0,58333
1959,1,Conference,2018-12-20,20,12,2018,Thurs,0,Winter,3.837544,0,3,0,6143.93,3,272,0,58333
2108,1,Conference,2018-12-21,21,12,2018,Fri,0,Winter,3.83814875,7,2,0,6143.93,3,294,0,58333
1525,1,Conference,2018-12-22,22,12,2018,Sat,1,Winter,4.08919125,0,78,0,6126,3,691,0,58333
665,1,Conference,2018-12-23,23,12,2018,Sun,1,Winter,4.07627225,0,1,0,6119.93,3,181,0,58333
1837,1,Conference,2018-12-24,24,12,2018,Mon,0,Winter,3.8964595,0,0,0,6119.93,3,278,0,58333
2651,1,Conference,2018-12-25,25,12,2018,Tues,0,Winter,3.927955,0,8,0,6144.36,3,834,0,58333
3466,1,Conference,2018-12-26,26,12,2018,Wed,0,Winter,3.87710025,2,31,0,6348.04,3,1649,0,58333
2592,1,Conference,2018-12-27,27,12,2018,Thurs,0,Winter,3.98286325,1,26,0,6417.79,3,804,0,58333
2085,1,Conference,2018-12-28,28,12,2018,Fri,0,Winter,3.88796225,0,9,0,6392.99,3,274,0,58333
824,1,Conference,2018-12-29,29,12,2018,Sat,1,Winter,4.106887,0,0,0,6383.93,3,220,0,58333
533,1,Conference,2018-12-30,30,12,2018,Sun,1,Winter,4.125087,0,0,0,6383.93,3,49,0,58333
1808,1,Conference,2018-12-31,31,12,2018,Mon,0,Winter,3.90893475,0,9,0,6391.86,3,272,0,58333
2560,1,Conference,2019-01-01,1,1,2019,Tues,0,Winter,3.91383625,0,17,0,6453.66,3,761,0,58333
2348,1,Conference,2019-01-02,2,1,2019,Wed,0,Winter,3.957634,0,14,0,6550.61,3,516,0,58333
2413,1,Conference,2019-01-03,3,1,2019,Thurs,0,Winter,3.94743075,0,120,0,6551.92,3,314,0,58333
2053,1,Conference,2019-01-04,4,1,2019,Fri,0,Winter,3.906921,2,96,0,6551.92,3,266,0,58333
743,1,Conference,2019-01-05,5,1,2019,Sat,1,Winter,4.12639925,0,0,0,6551.92,3,209,0,58333
477,1,Conference,2019-01-06,6,1,2019,Sun,1,Winter,4.12700025,0,8,0,6559.19,3,50,0,58333
2011,1,Conference,2019-01-07,7,1,2019,Mon,0,Winter,3.96668675,2,32,3,6551.92,3,522,0,58333
2256,1,Conference,2019-01-08,8,1,2019,Tues,0,Winter,3.973451,0,7,2,6584.45,3,481,0,58333
2898,1,Conference,2019-01-09,9,1,2019,Wed,0,Winter,3.9447,2,9,0,6591.9,3,1315,0,58333
2206,1,Conference,2019-01-10,10,1,2019,Thurs,0,Winter,3.96226,0,2,0,6599.92,3,626,0,58333
2043,1,Conference,2019-01-11,11,1,2019,Fri,0,Winter,3.92686625,0,9,0,6604.04,3,297,0,58333
1164,1,Conference,2019-01-12,12,1,2019,Sat,1,Winter,4.08386975,1,29,0,6608.3,3,626,0,58333
479,1,Conference,2019-01-13,13,1,2019,Sun,1,Winter,4.0764615,0,33,0,6623.92,3,50,0,58333
1644,1,Conference,2019-01-14,14,1,2019,Mon,0,Winter,3.946451,2,15,0,6623.92,3,263,0,58333
1881,1,Conference,2019-01-15,15,1,2019,Tues,0,Winter,3.932222,0,4,0,6623.92,3,266,0,58333
1847,1,Conference,2019-01-16,16,1,2019,Wed,0,Winter,3.96017075,3,12,0,6623.92,3,263,0,58333
1935,1,Conference,2019-01-17,17,1,2019,Thurs,0,Winter,3.965222,1,127,2,6623.92,3,260,0,58333
1818,1,Conference,2019-01-18,18,1,2019,Fri,0,Winter,3.9557955,0,5,0,6623.92,3,260,0,58333
715,1,Conference,2019-01-19,19,1,2019,Sat,1,Winter,4.10689675,0,13,0,6623.92,3,206,0,58333
449,1,Conference,2019-01-20,20,1,2019,Sun,1,Winter,4.12557175,0,0,0,6623.92,3,47,0,58333
2663,1,Conference,2019-01-21,21,1,2019,Mon,0,Winter,3.97042475,0,141,0,6661.44,3,372,0,58333
3388,1,Conference,2019-01-22,22,1,2019,Tues,0,Winter,3.9446385,2,247,0,6667.13,3,794,0,58333
2763,1,Conference,2019-01-23,23,1,2019,Wed,0,Winter,3.9638275,2,150,0,6690.69,3,490,0,58333
2496,1,Conference,2019-01-24,24,1,2019,Thurs,0,Winter,3.98511775,0,10,0,6695.92,3,333,0,58333
3688,1,Conference,2019-01-25,25,1,2019,Fri,0,Winter,3.85429225,1,289,0,6710.82,3,895,0,58333
2126,1,Conference,2019-01-26,26,1,2019,Sat,1,Winter,4.008789,3,15,0,6557.04,3,1609,0,58333
1727,1,Conference,2019-01-27,27,1,2019,Sun,1,Winter,4.100156,0,24,0,6496.36,3,654,0,58333
1819,1,Conference,2019-01-28,28,1,2019,Mon,0,Winter,3.9628595,1,64,0,6539.29,3,277,0,58333
2134,1,Conference,2019-01-29,29,1,2019,Tues,0,Winter,3.9820085,0,48,0,6521.98,3,313,0,58333
2091,1,Conference,2019-01-30,30,1,2019,Wed,0,Winter,3.93302525,0,38,0,6503.92,3,277,0,58333
1272,1,Conference,2019-01-31,31,1,2019,Thurs,0,Winter,3.95100425,0,4,0,6503.92,3,261,0,58333
40,1,Conference,2019-02-01,1,2,2019,Fri,0,Spring,4.01025,0,0,0,6503.92,1,28,0,58333
954,1,Conference,2019-02-02,2,2,2019,Sat,1,Spring,4.12474575,4,5,0,6447.01,3,445,0,58333
578,1,Conference,2019-02-03,3,2,2019,Sun,1,Spring,4.124076,1,4,0,6450.5,3,174,0,58333
1377,1,Conference,2019-02-04,4,2,2019,Mon,0,Spring,3.90614475,0,50,0,6460.38,3,284,0,58333
2250,1,Conference,2019-02-05,5,2,2019,Tues,0,Spring,3.93557775,1,55,86,6455.93,3,366,0,58333
1719,1,Conference,2019-02-06,6,2,2019,Wed,0,Spring,3.93368,0,158,0,6455.93,3,297,0,58333
1828,1,Conference,2019-02-07,7,2,2019,Thurs,0,Spring,3.84039375,2,52,2,6432.48,3,762,0,58333
1577,1,Conference,2019-02-08,8,2,2019,Fri,0,Spring,3.82889075,1,28,0,6361,3,504,0,58333
1770,1,Conference,2019-02-09,9,2,2019,Sat,1,Spring,4.0537935,5,6,0,6313.01,2,1270,0,58333
819,1,Conference,2019-02-10,10,2,2019,Sun,1,Spring,4.0793795,1,2,0,6325.58,2,421,0,58333
1255,1,Conference,2019-02-11,11,2,2019,Mon,0,Spring,3.86189525,0,41,0,6335.93,3,310,0,58333
4531,1,Conference,2019-02-12,12,2,2019,Tues,0,Spring,3.80902825,23,16,32,6313.51,3,877,0,58333
2024,1,Conference,2019-02-13,13,2,2019,Wed,0,Spring,3.86197275,16,12,26,6264.91,3,371,0,58333
1339,1,Conference,2019-02-14,14,2,2019,Thurs,0,Spring,3.92653675,0,7,9,6263.93,3,267,0,58333
1346,1,Conference,2019-02-15,15,2,2019,Fri,0,Spring,3.94822825,0,13,10,6263.93,3,267,0,58333
1002,1,Conference,2019-02-16,16,2,2019,Sat,1,Spring,4.13133875,1,77,0,6263.93,3,205,0,58333
448,1,Conference,2019-02-17,17,2,2019,Sun,1,Spring,4.123804,0,0,0,6263.93,3,46,0,58333
1188,1,Conference,2019-02-18,18,2,2019,Mon,0,Spring,3.9519785,0,51,0,6263.93,3,219,0,58333
1494,1,Conference,2019-02-19,19,2,2019,Tues,0,Spring,3.93286375,0,62,0,6325.29,3,288,0,58333
1428,1,Conference,2019-02-20,20,2,2019,Wed,0,Spring,3.95396875,0,14,0,6575.92,3,267,0,58333
1994,1,Conference,2019-02-21,21,2,2019,Thurs,0,Spring,3.96734325,0,70,0,6575.92,3,316,0,58333
2169,1,Conference,2019-02-22,22,2,2019,Fri,0,Spring,3.94001125,0,45,0,6567.64,3,756,0,58333
843,1,Conference,2019-02-23,23,2,2019,Sat,1,Spring,4.133373,0,2,0,6592.61,3,333,0,58333
448,1,Conference,2019-02-24,24,2,2019,Sun,1,Spring,4.101944,0,4,0,6599.92,3,46,0,58333
1808,1,Conference,2019-02-25,25,2,2019,Mon,0,Spring,3.86568625,1,30,0,6549.98,3,789,0,58333
2868,1,Conference,2019-02-26,26,2,2019,Tues,0,Spring,3.93632975,4,34,0,6486.88,3,1672,0,58333
1943,1,Conference,2019-02-27,27,2,2019,Wed,0,Spring,3.92544225,4,32,0,6463.2,3,789,0,58333
965,1,Conference,2019-02-28,28,2,2019,Thurs,0,Spring,3.94449825,1,44,0,6455.93,3,247,0,58333
1302,1,Conference,2019-03-01,1,3,2019,Fri,0,Spring,3.92396725,3,21,0,6466.63,3,604,0,58333
375,1,Conference,2019-03-02,2,3,2019,Sat,1,Spring,4.11992375,9,2,0,6479.93,3,185,0,58333
74,1,Conference,2019-03-03,3,3,2019,Sun,1,Spring,4.1134915,0,2,0,6479.93,3,40,0,58333
805,1,Conference,2019-03-04,4,3,2019,Mon,0,Spring,3.94845525,0,29,0,6479.93,3,426,0,58333
1011,1,Conference,2019-03-05,5,3,2019,Tues,0,Spring,3.945135,0,36,0,6478.58,3,250,0,58333
1073,1,Conference,2019-03-06,6,3,2019,Wed,0,Spring,3.96532525,0,56,0,6455.93,3,249,0,58333
1199,1,Conference,2019-03-07,7,3,2019,Thurs,0,Spring,3.93057175,2,3,0,6455.93,3,502,0,58333
1325,1,Conference,2019-03-08,8,3,2019,Fri,0,Spring,3.93872075,1,21,0,6469.36,3,501,0,58333
1432,1,Conference,2019-03-09,9,3,2019,Sat,1,Spring,4.11563375,4,3,0,6479.93,3,1241,0,58333
491,1,Conference,2019-03-10,10,3,2019,Sun,1,Spring,4.09606425,7,2,0,6470.94,3,406,0,58333
897,1,Conference,2019-03-11,11,3,2019,Mon,0,Spring,3.90532075,0,37,0,6458.01,4,232,0,58333
1476,1,Conference,2019-03-12,12,3,2019,Tues,0,Spring,3.940444,1,72,2,6497.89,3,675,0,58333
1020,1,Conference,2019-03-13,13,3,2019,Wed,0,Spring,3.91258175,0,6,1,6527.92,3,250,0,58333
992,1,Conference,2019-03-14,14,3,2019,Thurs,0,Spring,3.92074325,3,29,5,6527.92,3,250,0,58333
994,1,Conference,2019-03-15,15,3,2019,Fri,0,Spring,3.89531675,1,14,0,6527.92,3,250,0,58333
352,1,Conference,2019-03-16,16,3,2019,Sat,1,Spring,4.14010875,0,12,0,6527.92,3,177,0,58333
131,1,Conference,2019-03-17,17,3,2019,Sun,1,Spring,4.1204895,0,8,0,6527.92,3,36,0,58333
810,1,Conference,2019-03-18,18,3,2019,Mon,0,Spring,3.92273275,0,16,0,6527.92,3,224,0,58333
1097,1,Conference,2019-03-19,19,3,2019,Tues,0,Spring,3.941151,0,14,0,6527.92,3,250,0,58333
985,1,Conference,2019-03-20,20,3,2019,Wed,0,Spring,3.92942775,2,23,0,6533.46,3,250,0,58333
1005,1,Conference,2019-03-21,21,3,2019,Thurs,0,Spring,3.9482065,0,20,0,6527.92,3,264,0,58333
1528,1,Conference,2019-03-22,22,3,2019,Fri,0,Spring,3.926629,0,61,0,6538.19,3,712,0,58333
787,1,Conference,2019-03-23,23,3,2019,Sat,1,Spring,4.11453425,2,180,0,6516.55,3,303,0,58333
165,1,Conference,2019-03-24,24,3,2019,Sun,1,Spring,4.11441875,0,21,0,6503.92,3,34,0,58333
1755,1,Conference,2019-03-25,25,3,2019,Mon,0,Spring,3.92508725,7,87,40,6548.93,3,763,0,58333
3571,1,Conference,2019-03-26,26,3,2019,Tues,0,Spring,3.90796275,1,58,48,6516.4,3,2415,0,58333
9560,1,Conference,2019-03-27,27,3,2019,Wed,0,Spring,3.9366115,18,73,0,6484.47,3,3124,0,58333
8916,1,Conference,2019-03-28,28,3,2019,Thurs,0,Spring,3.9384115,20,93,0,6371.62,3,2753,0,58333
7844,1,Conference,2019-03-29,29,3,2019,Fri,0,Spring,3.87080225,6,35,0,6344.72,3,2749,0,58333
343,1,Conference,2019-03-30,30,3,2019,Sat,1,Spring,4.10985675,0,3,0,6359.93,3,174,0,58333
123,1,Conference,2019-03-31,31,3,2019,Sun,1,Spring,4.0887385,0,0,0,6359.93,3,34,0,58333
1427,1,Conference,2019-04-01,1,4,2019,Mon,0,Spring,3.92792725,0,55,0,6398.63,3,682,0,58333
1407,1,Conference,2019-04-02,2,4,2019,Tues,0,Spring,3.93561825,1,73,3,6467.47,3,487,0,58333
1518,1,Conference,2019-04-03,3,4,2019,Wed,0,Spring,3.96442525,0,71,0,6537.34,3,307,0,58333
1189,1,Conference,2019-04-04,4,4,2019,Thurs,0,Spring,3.928906,2,17,0,6552.91,3,259,0,58333
1223,1,Conference,2019-04-05,5,4,2019,Fri,0,Spring,3.95213075,0,29,1,6551.92,3,252,0,58333
349,1,Conference,2019-04-06,6,4,2019,Sat,1,Spring,4.11639125,0,0,0,6551.92,3,173,0,58333
399,1,Conference,2019-04-07,7,4,2019,Sun,1,Spring,4.11110875,0,7,0,6630.6,3,309,0,58333
1259,1,Conference,2019-04-08,8,4,2019,Mon,0,Spring,3.925847,1,8,0,6685.99,3,422,0,58333
2670,1,Conference,2019-04-09,9,4,2019,Tues,0,Spring,3.937471,1,119,0,6742.03,3,1310,0,58333
1570,1,Conference,2019-04-10,10,4,2019,Wed,0,Spring,3.9423715,1,14,4,6786.44,3,621,0,58333
1153,1,Conference,2019-04-11,11,4,2019,Thurs,0,Spring,3.91457375,1,30,0,6815.92,3,254,0,58333
1548,1,Conference,2019-04-12,12,4,2019,Fri,0,Spring,3.930275,0,25,0,6830.1,3,657,0,58333
342,1,Conference,2019-04-13,13,4,2019,Sat,1,Spring,4.07900925,0,0,0,6839.92,3,173,0,58333
122,1,Conference,2019-04-14,14,4,2019,Sun,1,Spring,4.12002325,0,0,0,6839.92,3,34,0,58333
1402,1,Conference,2019-04-15,15,4,2019,Mon,0,Spring,3.92626425,2,98,0,6841.22,3,242,0,58333
