volume_tests,company_id,company_type,time,date,month,year,day,is_weekend,season,avg_pesq_score,quality_too_poor,number_busy,temporarily_unable_test,outage_hrs,number_test_types,numbers_tested,followup_tests,min_commit
722,130,Conference,2019-11-02,2,11,2019,Sat,1,Winter,3.858058,1,0,0,1943.98,1,283,0,nan
1152,130,Conference,2019-11-03,3,11,2019,Sun,1,Winter,3.862557,0,0,0,1943.98,1,288,0,nan
2549,130,Conference,2019-11-04,4,11,2019,Mon,0,Winter,3.824737,0,2,0,1943.98,1,308,0,nan
2506,130,Conference,2019-11-05,5,11,2019,Tues,0,Winter,3.821912,0,3,0,1943.98,2,307,3,nan
2506,130,Conference,2019-11-06,6,11,2019,Wed,0,Winter,3.815381,0,2,0,1943.98,1,306,0,nan
2506,130,Conference,2019-11-07,7,11,2019,Thurs,0,Winter,3.818855,2,1,0,1946.96,2,307,3,nan
2480,130,Conference,2019-11-08,8,11,2019,Fri,0,Winter,3.81818,1,0,0,1967.98,1,307,0,nan
765,130,Conference,2019-11-09,9,11,2019,Sat,1,Winter,3.851902,0,1,0,1967.98,2,304,3,nan
924,130,Conference,2019-11-10,10,11,2019,Sun,1,Winter,3.842532,0,0,0,1967.98,1,308,0,nan
2580,130,Conference,2019-11-11,11,11,2019,Mon,0,Winter,3.816771,0,6,0,1967.98,2,310,9,nan
2469,130,Conference,2019-11-12,12,11,2019,Tues,0,Winter,3.818512,0,0,0,1967.98,1,306,0,nan
2495,130,Conference,2019-11-13,13,11,2019,Wed,0,Winter,3.820514,3,0,0,1967.98,1,306,0,nan
2493,130,Conference,2019-11-14,14,11,2019,Thurs,0,Winter,3.818642,1,0,5,1967.98,1,306,0,nan
2481,130,Conference,2019-11-15,15,11,2019,Fri,0,Winter,3.821899,0,5,13,1967.98,2,308,6,nan
768,130,Conference,2019-11-16,16,11,2019,Sat,1,Winter,3.859625,0,0,20,1967.98,1,305,0,nan
930,130,Conference,2019-11-17,17,11,2019,Sun,1,Winter,3.85767,0,0,28,1967.98,1,310,0,nan
2650,130,Conference,2019-11-18,18,11,2019,Mon,0,Winter,3.808183,2,0,45,1967.98,1,310,0,nan
2487,130,Conference,2019-11-19,19,11,2019,Tues,0,Winter,3.790061,16,0,0,1967.98,1,306,0,nan
2309,130,Conference,2019-11-20,20,11,2019,Wed,0,Winter,3.815289,1,0,0,1967.98,1,302,0,nan
2274,130,Conference,2019-11-21,21,11,2019,Thurs,0,Winter,3.796957,0,0,0,1967.98,2,298,3,nan
2266,130,Conference,2019-11-22,22,11,2019,Fri,0,Winter,3.793633,2,0,0,1967.98,1,298,0,nan
754,130,Conference,2019-11-23,23,11,2019,Sat,1,Winter,3.793226,0,0,0,1967.98,1,299,0,nan
911,130,Conference,2019-11-24,24,11,2019,Sun,1,Winter,3.795653,1,5,0,1967.98,2,301,6,nan
2415,130,Conference,2019-11-25,25,11,2019,Mon,0,Winter,3.798933,7,1,0,1967.98,2,300,3,nan
2291,130,Conference,2019-11-26,26,11,2019,Tues,0,Winter,3.818246,1,26,1,1996.08,2,301,24,nan
2293,130,Conference,2019-11-27,27,11,2019,Wed,0,Winter,3.814989,0,27,0,2063.98,2,303,30,nan
2867,130,Conference,2019-11-28,28,11,2019,Thurs,0,Winter,3.79472,2,0,0,2063.98,1,302,0,nan
3704,130,Conference,2019-11-29,29,11,2019,Fri,0,Winter,3.772538,4,0,0,2063.98,1,302,0,nan
2199,130,Conference,2019-11-30,30,11,2019,Sat,1,Winter,3.762583,2,0,41,2063.98,1,304,0,nan
2348,130,Conference,2019-12-01,1,12,2019,Sun,1,Winter,3.766819,3,0,0,2063.98,2,305,3,nan
3874,130,Conference,2019-12-02,2,12,2019,Mon,0,Winter,3.771691,1,20,9,2205.59,2,310,18,nan
3509,130,Conference,2019-12-03,3,12,2019,Tues,0,Winter,3.775521,9,0,0,2207.97,1,302,0,nan
3696,130,Conference,2019-12-04,4,12,2019,Wed,0,Winter,3.77114,4,0,54,2207.97,1,302,0,nan
3712,130,Conference,2019-12-05,5,12,2019,Thurs,0,Winter,3.776991,1,14,40,2229.32,2,305,15,nan
3729,130,Conference,2019-12-06,6,12,2019,Fri,0,Winter,3.780762,5,15,28,2243.74,2,306,18,nan
1186,130,Conference,2019-12-07,7,12,2019,Sat,1,Winter,3.793008,0,0,9,2255.97,1,304,0,nan
2087,130,Conference,2019-12-08,8,12,2019,Sun,1,Winter,3.781004,3,0,12,2255.97,1,304,0,nan
3831,130,Conference,2019-12-09,9,12,2019,Mon,0,Winter,3.777748,1,0,62,2255.97,2,305,3,nan
3612,130,Conference,2019-12-10,10,12,2019,Tues,0,Winter,3.781854,1,0,40,2255.97,1,305,0,nan
3722,130,Conference,2019-12-11,11,12,2019,Wed,0,Winter,3.76486,0,3,4,2255.97,2,306,3,nan
3724,130,Conference,2019-12-12,12,12,2019,Thurs,0,Winter,3.77036,2,11,1,2301.5,2,309,9,nan
2396,130,Conference,2019-12-13,13,12,2019,Fri,0,Winter,3.811104,2,2,3,2327.97,1,306,0,nan
762,130,Conference,2019-12-14,14,12,2019,Sat,1,Winter,3.831682,0,0,18,2327.97,1,303,0,nan
913,130,Conference,2019-12-15,15,12,2019,Sun,1,Winter,3.827825,0,0,28,2327.97,1,303,0,nan
2443,130,Conference,2019-12-16,16,12,2019,Mon,0,Winter,3.810075,0,4,48,2327.97,1,303,0,nan
2292,130,Conference,2019-12-17,17,12,2019,Tues,0,Winter,3.813575,0,0,0,2327.97,1,301,0,nan
2311,130,Conference,2019-12-18,18,12,2019,Wed,0,Winter,3.816708,0,9,8,2327.97,2,304,9,nan
2308,130,Conference,2019-12-19,19,12,2019,Thurs,0,Winter,3.817116,0,12,5,2333.27,2,305,12,nan
2292,130,Conference,2019-12-20,20,12,2019,Fri,0,Winter,3.821795,0,0,8,2351.97,1,301,0,nan
768,130,Conference,2019-12-21,21,12,2019,Sat,1,Winter,3.82713,0,6,0,2351.97,2,304,6,nan
909,130,Conference,2019-12-22,22,12,2019,Sun,1,Winter,3.824868,0,0,0,2351.97,1,303,0,nan
2439,130,Conference,2019-12-23,23,12,2019,Mon,0,Winter,3.834895,0,0,0,2351.97,1,303,0,nan
2300,130,Conference,2019-12-24,24,12,2019,Tues,0,Winter,3.830907,1,6,0,2382.4,2,303,6,nan
2294,130,Conference,2019-12-25,25,12,2019,Wed,0,Winter,3.831935,0,0,0,2399.97,1,301,0,nan
2294,130,Conference,2019-12-26,26,12,2019,Thurs,0,Winter,3.839834,0,0,0,2399.97,1,301,0,nan
2298,130,Conference,2019-12-27,27,12,2019,Fri,0,Winter,3.840214,0,5,0,2399.97,2,303,6,nan
779,130,Conference,2019-12-28,28,12,2019,Sat,1,Winter,3.84616,0,0,0,2372.41,2,307,15,nan
967,130,Conference,2019-12-29,29,12,2019,Sun,1,Winter,3.832279,0,0,0,2327.97,2,307,36,nan
2460,130,Conference,2019-12-30,30,12,2019,Mon,0,Winter,3.841032,1,6,2,2327.97,2,306,9,nan
2292,130,Conference,2019-12-31,31,12,2019,Tues,0,Winter,3.834621,0,0,2,2327.97,1,301,0,nan
2294,130,Conference,2020-01-01,1,1,2020,Wed,0,Winter,3.838096,1,0,16,2327.97,1,301,0,51886
2303,130,Conference,2020-01-02,2,1,2020,Thurs,0,Winter,3.82611,0,0,0,2327.97,1,310,0,51886
2352,130,Conference,2020-01-03,3,1,2020,Fri,0,Winter,3.821576,0,0,0,2327.97,1,310,0,51886
784,130,Conference,2020-01-04,4,1,2020,Sat,1,Winter,3.818721,0,0,0,2327.97,1,312,0,51886
946,130,Conference,2020-01-05,5,1,2020,Sun,1,Winter,3.834769,0,6,1,2327.97,2,314,6,51886
2506,130,Conference,2020-01-06,6,1,2020,Mon,0,Winter,3.829276,0,2,21,2327.97,1,312,0,51886
2352,130,Conference,2020-01-07,7,1,2020,Tues,0,Winter,3.826037,0,0,0,2327.97,1,310,0,51886
2352,130,Conference,2020-01-08,8,1,2020,Wed,0,Winter,3.821346,1,0,0,2327.97,1,310,0,51886
2352,130,Conference,2020-01-09,9,1,2020,Thurs,0,Winter,3.823405,4,0,0,2327.97,1,310,0,51886
2357,130,Conference,2020-01-10,10,1,2020,Fri,0,Winter,3.827272,0,2,0,2327.97,2,311,3,51886
784,130,Conference,2020-01-11,11,1,2020,Sat,1,Winter,3.826948,0,0,0,2327.97,1,312,0,51886
939,130,Conference,2020-01-12,12,1,2020,Sun,1,Winter,3.832693,0,0,0,2327.97,2,313,3,51886
2507,130,Conference,2020-01-13,13,1,2020,Mon,0,Winter,3.827695,0,1,9,2327.99,2,313,3,51886
2359,130,Conference,2020-01-14,14,1,2020,Tues,0,Winter,3.82153,1,0,0,2327.97,1,313,0,51886
2373,130,Conference,2020-01-15,15,1,2020,Wed,0,Winter,3.82449,49,0,0,2327.97,1,314,0,51886
2384,130,Conference,2020-01-16,16,1,2020,Thurs,0,Winter,3.819919,24,9,0,2396,2,317,9,51886
2380,130,Conference,2020-01-17,17,1,2020,Fri,0,Winter,3.824001,27,4,0,2399.97,2,317,6,51886
797,130,Conference,2020-01-18,18,1,2020,Sat,1,Winter,3.828676,10,3,0,2417.27,2,318,3,51886
960,130,Conference,2020-01-19,19,1,2020,Sun,1,Winter,3.840388,12,9,0,2423.97,2,320,9,51886
2533,130,Conference,2020-01-20,20,1,2020,Mon,0,Winter,3.824727,27,0,0,2423.97,2,318,3,51886
2377,130,Conference,2020-01-21,21,1,2020,Tues,0,Winter,3.824106,8,2,18,2423.97,1,314,0,51886
2373,130,Conference,2020-01-22,22,1,2020,Wed,0,Winter,3.826811,0,0,0,2423.97,1,314,0,51886
2380,130,Conference,2020-01-23,23,1,2020,Thurs,0,Winter,3.830123,1,8,5,2456.83,2,316,9,51886
2375,130,Conference,2020-01-24,24,1,2020,Fri,0,Winter,3.831147,2,5,0,2471.97,2,314,3,51886
797,130,Conference,2020-01-25,25,1,2020,Sat,1,Winter,3.837665,0,0,0,2471.97,2,318,3,51886
959,130,Conference,2020-01-26,26,1,2020,Sun,1,Winter,3.841542,0,0,0,2471.97,1,317,0,51886
2534,130,Conference,2020-01-27,27,1,2020,Mon,0,Winter,3.825878,2,0,0,2471.97,1,318,0,51886
2379,130,Conference,2020-01-28,28,1,2020,Tues,0,Winter,3.82586,2,0,0,2471.97,1,314,0,51886
2381,130,Conference,2020-01-29,29,1,2020,Wed,0,Winter,3.829954,1,0,0,2471.97,1,314,0,51886
2382,130,Conference,2020-01-30,30,1,2020,Thurs,0,Winter,3.829046,1,0,0,2471.97,2,315,3,51886
2381,130,Conference,2020-01-31,31,1,2020,Fri,0,Winter,3.836985,2,0,32,2471.97,1,314,0,51886
938,130,Conference,2020-02-01,1,2,2020,Sat,1,Spring,3.860399,0,0,0,2471.97,1,323,0,nan
1171,130,Conference,2020-02-02,2,2,2020,Sun,1,Spring,3.860855,0,2,0,2471.97,1,323,0,nan
2705,130,Conference,2020-02-03,3,2,2020,Mon,0,Spring,3.840034,1,0,4,2471.97,1,323,0,nan
2489,130,Conference,2020-02-04,4,2,2020,Tues,0,Spring,3.831845,1,0,11,2471.97,2,321,9,nan
2496,130,Conference,2020-02-05,5,2,2020,Wed,0,Spring,3.838539,0,20,0,2482.7,2,319,18,nan
2466,130,Conference,2020-02-06,6,2,2020,Thurs,0,Spring,3.834634,0,6,4,2495.97,2,319,6,nan
2471,130,Conference,2020-02-07,7,2,2020,Fri,0,Spring,3.834611,0,12,25,2495.97,2,321,12,nan
810,130,Conference,2020-02-08,8,2,2020,Sat,1,Spring,3.825769,0,2,18,2495.97,1,322,0,nan
966,130,Conference,2020-02-09,9,2,2020,Sun,1,Spring,3.832654,0,0,12,2495.97,1,322,0,nan
2633,130,Conference,2020-02-10,10,2,2020,Mon,0,Spring,3.832029,0,12,17,2495.97,2,328,12,nan
2445,130,Conference,2020-02-11,11,2,2020,Tues,0,Spring,3.825657,0,0,0,2495.97,1,318,0,nan
2490,130,Conference,2020-02-12,12,2,2020,Wed,0,Spring,3.828728,1,10,5,2485.51,2,334,12,nan
2589,130,Conference,2020-02-13,13,2,2020,Thurs,0,Spring,3.825935,1,11,21,2495.97,2,337,9,nan
2624,130,Conference,2020-02-14,14,2,2020,Fri,0,Spring,3.82404,3,0,21,2495.97,1,336,0,nan
884,130,Conference,2020-02-15,15,2,2020,Sat,1,Spring,3.825139,1,6,0,2495.97,2,342,6,nan
1023,130,Conference,2020-02-16,16,2,2020,Sun,1,Spring,3.830614,2,0,0,2495.97,1,341,0,nan
2679,130,Conference,2020-02-17,17,2,2020,Mon,0,Spring,3.821047,1,0,0,2495.97,1,341,0,nan
2502,130,Conference,2020-02-18,18,2,2020,Tues,0,Spring,3.818138,0,12,105,2495.97,2,324,15,nan
2493,130,Conference,2020-02-19,19,2,2020,Wed,0,Spring,3.818037,0,0,6,2495.97,2,323,6,nan
2496,130,Conference,2020-02-20,20,2,2020,Thurs,0,Spring,3.807931,2,6,2,2495.97,2,323,9,nan
2479,130,Conference,2020-02-21,21,2,2020,Fri,0,Spring,3.801276,3,0,0,2495.97,1,321,0,nan
814,130,Conference,2020-02-22,22,2,2020,Sat,1,Spring,3.80948,0,0,0,2495.97,1,326,0,nan
978,130,Conference,2020-02-23,23,2,2020,Sun,1,Spring,3.812017,0,0,0,2495.97,1,326,0,nan
2647,130,Conference,2020-02-24,24,2,2020,Mon,0,Spring,3.81391,1,6,9,2495.97,2,329,9,nan
2478,130,Conference,2020-02-25,25,2,2020,Tues,0,Spring,3.798562,1,4,7,2495.97,2,322,6,nan
2477,130,Conference,2020-02-26,26,2,2020,Wed,0,Spring,3.809772,4,3,0,2495.97,2,321,3,nan
2485,130,Conference,2020-02-27,27,2,2020,Thurs,0,Spring,3.816654,0,5,17,2492.66,2,323,9,nan
2473,130,Conference,2020-02-28,28,2,2020,Fri,0,Spring,3.819195,1,0,7,2471.97,1,320,0,nan
814,130,Conference,2020-02-29,29,2,2020,Sat,1,Spring,3.834194,0,0,88,2471.97,1,326,0,nan
978,130,Conference,2020-03-01,1,3,2020,Sun,1,Spring,3.798861,0,0,0,2471.97,1,326,0,nan
2663,130,Conference,2020-03-02,2,3,2020,Mon,0,Spring,3.819271,4,10,14,2483.97,2,333,24,nan
2484,130,Conference,2020-03-03,3,3,2020,Tues,0,Spring,3.817459,2,15,0,2495.97,2,324,15,nan
2460,130,Conference,2020-03-04,4,3,2020,Wed,0,Spring,3.801641,1,0,0,2495.97,1,320,0,nan
2474,130,Conference,2020-03-05,5,3,2020,Thurs,0,Spring,3.81552,1,1,0,2495.97,2,319,3,nan
2466,130,Conference,2020-03-06,6,3,2020,Fri,0,Spring,3.817138,3,0,0,2495.97,1,321,0,nan
812,130,Conference,2020-03-07,7,3,2020,Sat,1,Spring,3.817958,0,0,0,2495.97,1,323,0,nan
978,130,Conference,2020-03-08,8,3,2020,Sun,1,Spring,3.827946,1,5,0,2481.32,2,326,9,nan
2681,130,Conference,2020-03-09,9,3,2020,Mon,0,Spring,3.82474,2,50,2,2471.97,2,331,57,nan
2475,130,Conference,2020-03-10,10,3,2020,Tues,0,Spring,3.806988,0,12,0,2535.11,2,322,12,nan
2477,130,Conference,2020-03-11,11,3,2020,Wed,0,Spring,3.820403,1,7,0,2589.13,2,323,15,nan
2461,130,Conference,2020-03-12,12,3,2020,Thurs,0,Spring,3.806314,7,0,2,2615.97,1,318,0,nan
2463,130,Conference,2020-03-13,13,3,2020,Fri,0,Spring,3.814378,6,0,13,2615.97,1,318,0,nan
808,130,Conference,2020-03-14,14,3,2020,Sat,1,Spring,3.819838,0,0,5,2615.97,1,323,0,nan
987,130,Conference,2020-03-15,15,3,2020,Sun,1,Spring,3.814173,0,6,0,2615.98,2,327,18,nan
2652,130,Conference,2020-03-16,16,3,2020,Mon,0,Spring,3.805063,9,11,0,2615.97,2,328,24,nan
2496,130,Conference,2020-03-17,17,3,2020,Tues,0,Spring,3.798158,10,15,0,2644.55,2,322,33,nan
2481,130,Conference,2020-03-18,18,3,2020,Wed,0,Spring,3.80948,1,4,0,2663.97,2,324,18,nan
2472,130,Conference,2020-03-19,19,3,2020,Thurs,0,Spring,3.774115,3,2,0,2650.47,2,321,9,nan
2474,130,Conference,2020-03-20,20,3,2020,Fri,0,Spring,3.681206,4,0,0,2639.97,2,322,12,nan
810,130,Conference,2020-03-21,21,3,2020,Sat,1,Spring,3.668601,0,0,0,2639.97,1,323,0,nan
969,130,Conference,2020-03-22,22,3,2020,Sun,1,Spring,3.691433,0,0,0,2639.97,1,323,0,nan
2669,130,Conference,2020-03-23,23,3,2020,Mon,0,Spring,3.754322,8,19,105,2710,2,338,48,nan
2461,130,Conference,2020-03-24,24,3,2020,Tues,0,Spring,3.808553,2,3,0,2711.97,2,319,3,nan
2465,130,Conference,2020-03-25,25,3,2020,Wed,0,Spring,3.818134,3,0,0,2711.97,1,318,0,nan
2466,130,Conference,2020-03-26,26,3,2020,Thurs,0,Spring,3.819755,5,0,0,2711.97,2,319,3,nan
2490,130,Conference,2020-03-27,27,3,2020,Fri,0,Spring,3.806712,2,18,0,2711.97,2,324,27,nan
808,130,Conference,2020-03-28,28,3,2020,Sat,1,Spring,3.793898,5,0,0,2711.97,1,323,0,nan
969,130,Conference,2020-03-29,29,3,2020,Sun,1,Spring,3.793206,0,0,0,2711.97,1,323,0,nan
2627,130,Conference,2020-03-30,30,3,2020,Mon,0,Spring,3.813121,0,0,0,2711.97,2,324,3,nan
2462,130,Conference,2020-03-31,31,3,2020,Tues,0,Spring,3.814871,2,2,2,2711.97,2,320,6,nan
2472,130,Conference,2020-04-01,1,4,2020,Wed,0,Spring,3.816065,2,0,0,2711.97,2,321,9,nan
2469,130,Conference,2020-04-02,2,4,2020,Thurs,0,Spring,3.811849,1,2,0,2719.62,2,320,6,nan
2455,130,Conference,2020-04-03,3,4,2020,Fri,0,Spring,3.817517,1,0,0,2735.97,2,319,3,nan
844,130,Conference,2020-04-04,4,4,2020,Sat,1,Spring,3.820427,0,36,0,2785.76,2,335,36,nan
1005,130,Conference,2020-04-05,5,4,2020,Sun,1,Spring,3.835,0,35,0,2926.93,2,335,36,nan
2615,130,Conference,2020-04-06,6,4,2020,Mon,0,Spring,3.828482,0,9,0,2927.97,2,325,9,nan
2430,130,Conference,2020-04-07,7,4,2020,Tues,0,Spring,3.829955,3,3,0,2927.97,2,313,3,nan
2436,130,Conference,2020-04-08,8,4,2020,Wed,0,Spring,3.813792,1,4,0,2927.97,2,315,9,nan
2432,130,Conference,2020-04-09,9,4,2020,Thurs,0,Spring,3.81862,2,4,13,2927.97,2,313,6,nan
2436,130,Conference,2020-04-10,10,4,2020,Fri,0,Spring,3.831043,0,9,0,2927.97,2,313,9,nan
808,130,Conference,2020-04-11,11,4,2020,Sat,1,Spring,3.817506,0,12,0,2927.97,2,321,12,nan
954,130,Conference,2020-04-12,12,4,2020,Sun,1,Spring,3.831635,0,0,0,2927.97,2,318,3,nan
2613,130,Conference,2020-04-13,13,4,2020,Mon,0,Spring,3.821023,1,9,1,2951.35,2,321,15,nan
2450,130,Conference,2020-04-14,14,4,2020,Tues,0,Spring,3.817699,1,20,0,2951.97,2,319,21,nan
2436,130,Conference,2020-04-15,15,4,2020,Wed,0,Spring,3.807222,0,0,0,2951.97,2,315,9,nan
2467,130,Conference,2020-04-16,16,4,2020,Thurs,0,Spring,3.809525,0,34,1,2951.98,2,318,36,nan
2436,130,Conference,2020-04-17,17,4,2020,Fri,0,Spring,3.807596,1,12,8,2951.97,2,315,12,nan
820,130,Conference,2020-04-18,18,4,2020,Sat,1,Spring,3.802079,0,24,0,2951.97,2,321,24,nan
963,130,Conference,2020-04-19,19,4,2020,Sun,1,Spring,3.813166,4,12,0,2951.97,2,321,12,nan
2594,130,Conference,2020-04-20,20,4,2020,Mon,0,Spring,3.810874,0,3,0,2951.97,2,319,6,nan
2433,130,Conference,2020-04-21,21,4,2020,Tues,0,Spring,3.785189,12,3,0,2951.97,2,314,6,nan
2437,130,Conference,2020-04-22,22,4,2020,Wed,0,Spring,3.802727,9,12,0,2951.97,2,316,12,nan
2427,130,Conference,2020-04-23,23,4,2020,Thurs,0,Spring,3.77681,5,0,0,2951.97,1,312,0,nan
2442,130,Conference,2020-04-24,24,4,2020,Fri,0,Spring,3.802243,5,21,0,2951.97,2,317,21,nan
799,130,Conference,2020-04-25,25,4,2020,Sat,1,Spring,3.80257,3,1,0,2951.97,2,318,3,nan
953,130,Conference,2020-04-26,26,4,2020,Sun,1,Spring,3.8032,0,0,0,2951.97,1,317,0,nan
2585,130,Conference,2020-04-27,27,4,2020,Mon,0,Spring,3.818945,4,2,0,2968.31,2,318,3,nan
2431,130,Conference,2020-04-28,28,4,2020,Tues,0,Spring,3.811895,9,3,0,2975.97,2,313,3,nan
2430,130,Conference,2020-04-29,29,4,2020,Wed,0,Spring,3.806073,2,0,0,2975.97,2,313,3,nan
2448,130,Conference,2020-04-30,30,4,2020,Thurs,0,Spring,3.812092,2,13,0,2975.97,2,319,21,nan
2417,130,Conference,2020-05-01,1,5,2020,Fri,0,Summer,3.813029,2,2,0,2975.97,2,313,6,nan
795,130,Conference,2020-05-02,2,5,2020,Sat,1,Summer,3.808228,0,1,0,2975.97,2,317,3,nan
951,130,Conference,2020-05-03,3,5,2020,Sun,1,Summer,3.812703,0,0,0,2975.97,2,317,3,nan
2585,130,Conference,2020-05-04,4,5,2020,Mon,0,Summer,3.816217,3,9,10,2975.97,2,322,18,nan
2472,130,Conference,2020-05-05,5,5,2020,Tues,0,Summer,3.796308,9,61,20,3012.29,2,320,63,nan
2402,130,Conference,2020-05-06,6,5,2020,Wed,0,Summer,3.809277,0,1,10,3039.21,2,312,3,nan
2406,130,Conference,2020-05-07,7,5,2020,Thurs,0,Summer,3.803672,0,0,0,3047.96,1,311,0,nan
2409,130,Conference,2020-05-08,8,5,2020,Fri,0,Summer,3.816175,2,0,8,3047.96,1,311,0,nan
795,130,Conference,2020-05-09,9,5,2020,Sat,1,Summer,3.821875,0,1,0,3047.96,2,317,3,nan
948,130,Conference,2020-05-10,10,5,2020,Sun,1,Summer,3.81633,0,0,0,3047.96,2,317,3,nan
2567,130,Conference,2020-05-11,11,5,2020,Mon,0,Summer,3.819906,0,0,0,3047.96,1,316,0,nan
2408,130,Conference,2020-05-12,12,5,2020,Tues,0,Summer,3.811155,13,0,0,3047.96,1,311,0,nan
2415,130,Conference,2020-05-13,13,5,2020,Wed,0,Summer,3.811118,0,1,1,3047.96,2,313,6,nan
2418,130,Conference,2020-05-14,14,5,2020,Thurs,0,Summer,3.810288,0,12,0,3047.96,2,315,15,nan
2411,130,Conference,2020-05-15,15,5,2020,Fri,0,Summer,3.813907,6,0,0,3047.96,2,312,6,nan
790,130,Conference,2020-05-16,16,5,2020,Sat,1,Summer,3.822738,1,0,0,3047.96,1,315,0,nan
945,130,Conference,2020-05-17,17,5,2020,Sun,1,Summer,3.81184,0,0,5,3047.96,1,315,0,nan
2562,130,Conference,2020-05-18,18,5,2020,Mon,0,Summer,3.813333,0,0,11,3047.96,1,315,0,nan
2397,130,Conference,2020-05-19,19,5,2020,Tues,0,Summer,3.810996,3,0,1,3047.96,1,310,0,nan
2388,130,Conference,2020-05-20,20,5,2020,Wed,0,Summer,3.810287,0,0,6,3047.96,2,311,3,nan
2414,130,Conference,2020-05-21,21,5,2020,Thurs,0,Summer,3.799706,3,0,1,3047.96,1,310,0,nan
2403,130,Conference,2020-05-22,22,5,2020,Fri,0,Summer,3.811842,8,0,6,3047.96,1,310,0,nan
796,130,Conference,2020-05-23,23,5,2020,Sat,1,Summer,3.814231,8,0,0,503.99,1,315,0,nan
945,130,Conference,2020-05-24,24,5,2020,Sun,1,Summer,3.805074,0,0,0,503.99,1,315,0,nan
2544,130,Conference,2020-05-25,25,5,2020,Mon,0,Summer,3.819176,0,0,3,503.99,1,315,0,nan
2412,130,Conference,2020-05-26,26,5,2020,Tues,0,Summer,3.809086,6,4,0,519.41,2,313,9,nan
2403,130,Conference,2020-05-27,27,5,2020,Wed,0,Summer,3.809495,0,0,0,527.99,1,310,0,nan
2412,130,Conference,2020-05-28,28,5,2020,Thurs,0,Summer,3.80228,2,1,0,543.24,2,313,9,nan
2388,130,Conference,2020-05-29,29,5,2020,Fri,0,Summer,3.817797,0,0,10,551.99,2,313,3,nan
882,130,Conference,2020-05-30,30,5,2020,Sat,1,Summer,3.807434,2,2,2,567.78,2,319,6,nan
963,130,Conference,2020-05-31,31,5,2020,Sun,1,Summer,3.803596,1,4,0,599.34,2,321,12,nan
2626,130,Conference,2020-06-01,1,6,2020,Mon,0,Summer,3.806622,2,0,0,599.99,1,317,0,nan
2471,130,Conference,2020-06-02,2,6,2020,Tues,0,Summer,3.806782,5,0,0,599.99,1,312,0,nan
2469,130,Conference,2020-06-03,3,6,2020,Wed,0,Summer,3.812828,4,10,8,646.61,2,316,12,nan
2460,130,Conference,2020-06-04,4,6,2020,Thurs,0,Summer,3.818217,2,0,2,695.99,2,313,3,nan
2461,130,Conference,2020-06-05,5,6,2020,Fri,0,Summer,3.818301,8,0,0,695.99,1,312,0,nan
798,130,Conference,2020-06-06,6,6,2020,Sat,1,Summer,3.820591,0,0,0,695.99,1,317,0,nan
